Compound Sentiment Score,sentiment change,date,date,High,Low,Open,Close,Volume,Marketcap,Volatility,date,date,fear,anger,trust,surprise,sadness,disgust,joy,anticipation
0.3703,-0.0459999999999999,2013-05-29,2013-05-29,132.58999633789062,127.66200256347656,129.0,132.3000030517578,0.0,1483734577.5,3.860188368863905,2013-05-29,2013-05-29,0.0901068376068376,0.05751424501424501,0.117991452991453,0.07058404558404559,0.05010683760683761,0.05751424501424501,0.04779202279202279,0.1253650284900285
0.4019,0.0315999999999999,2013-05-30,2013-05-30,132.25,127.0,132.25,128.7989959716797,0.0,1445053940.55,4.133858267716536,2013-05-30,2013-05-30,0.035416666666666666,0.025,0.06666666666666667,0.025,0.05625,0.0,0.04583333333333334,0.20416666666666666
-0.10985,-0.5117499999999999,2013-05-31,2013-05-31,129.89999389648438,126.4000015258789,128.7989959716797,129.0,0.0,1447870200.0,2.7689812724320944,2013-05-31,2013-05-31,0.03408207867897037,0.029197021207706002,0.2716891579361225,0.03778446541316867,0.05090803441337681,0.012122736418511065,0.05905374777400032,0.20944046875671105
0.4927,0.60255,2013-06-01,2013-06-01,129.77999877929688,127.1989974975586,128.81500244140625,129.3000030517578,0.0,1451916165.0,2.029105049973228,2013-06-01,2013-06-01,0.0,0.0,0.12222222222222223,0.12222222222222223,0.0,0.0,0.12222222222222223,0.18333333333333335
0.6249,0.1321999999999999,2013-06-02,2013-06-02,129.39999389648438,115.0500030517578,129.3000030517578,122.29199981689452,0.0,1373837499.9,12.472829608071295,2013-06-02,2013-06-02,0.015273477812177503,0.011794871794871795,0.1322379237549516,0.04356254856254857,0.011351909184726523,0.008686868686868687,0.06295710137815401,0.21754761750117785
0.34,-0.2849,2013-06-03,2013-06-03,122.5,116.0,122.5,122.22200012207033,0.0,1373708057.9,5.603448275862069,2013-06-03,2013-06-03,0.016666666666666666,0.016666666666666666,0.2033333333333333,0.016666666666666666,0.016666666666666666,0.0,0.02,0.09166666666666667
-0.1527,-0.4927,2013-06-04,2013-06-04,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894533,0.0,1365337545.0,3.97984712384314,2013-06-04,2013-06-04,0.11948790896159317,0.14580369843527738,0.16216216216216217,0.013513513513513514,0.07965860597439545,0.07894736842105263,0.013513513513513514,0.13513513513513514
0.4404,0.5931,2013-06-05,2013-06-05,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0,1368486468.75,2.9775057615452423,2013-06-05,2013-06-05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
0.3818,-0.0586,2013-06-06,2013-06-06,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,4.989337717800506,2013-06-06,2013-06-06,0.06997816997816998,0.03553113553113554,0.3066618566618567,0.04722222222222223,0.041229141229141224,0.0,0.06396011396011396,0.17829855329855326
-0.4019,-0.7837,2013-06-07,2013-06-07,119.0,106.41999816894533,118.97000122070312,111.5,0.0,1255258637.5,11.821088185966229,2013-06-07,2013-06-07,0.25,0.25,0.0,0.0,0.25,0.0,0.0,
-0.2732,0.1286999999999999,2013-06-08,2013-06-08,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,3.835039838521359,2013-06-08,2013-06-08,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.2732,0.0,2013-06-09,2013-06-09,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,23.152539959061603,2013-06-09,2013-06-09,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1
0.0590749999999999,0.332275,2013-06-10,2013-06-10,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,15.893348769549076,2013-06-10,2013-06-10,,,,,,,,
0.39135,0.332275,2013-06-11,2013-06-11,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,5.3846139174241285,2013-06-11,2013-06-11,0.037037037037037035,0.009259259259259259,0.19953703703703704,0.0,0.06851851851851852,0.0,0.0625,0.2175925925925926
0.478475,0.087125,2013-06-12,2013-06-12,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,4.734200300661087,2013-06-12,2013-06-12,,,,,,,,
0.5656,0.087125,2013-06-13,2013-06-13,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,9.718496360384872,2013-06-13,2013-06-13,0.0,0.03365384615384615,0.29743589743589743,0.046153846153846156,0.10972222222222222,0.020833333333333332,0.15587606837606838,0.13846153846153847
0.594275,0.028675,2013-06-14,2013-06-14,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,6.836731579838981,2013-06-14,2013-06-14,,,,,,,,
0.62295,0.028675,2013-06-15,2013-06-15,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,5.816323416573675,2013-06-15,2013-06-15,,,,,,,,
0.651625,0.028675,2013-06-16,2013-06-16,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,2.6816450048418825,2013-06-16,2013-06-16,,,,,,,,
0.6803,0.028675,2013-06-17,2013-06-17,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,3.242423317649148,2013-06-17,2013-06-17,0.1375,0.1125,0.075,0.025,0.0875,0.0625,0.0875,0.1
0.4701,-0.2102,2013-06-18,2013-06-18,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,9.97496185982251,2013-06-18,2013-06-18,,,,,,,,
0.2599,-0.2102,2013-06-19,2013-06-19,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,4.226751772298562,2013-06-19,2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.35015,0.09025,2013-06-20,2013-06-20,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0,1246104920.0,6.3255842341933,2013-06-20,2013-06-20,,,,,,,,
0.4404,0.09025,2013-06-21,2013-06-21,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0,1239214237.5,6.783675043685582,2013-06-21,2013-06-21,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
0.4588,0.0183999999999999,2013-06-22,2013-06-22,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0,1226110327.5,2.2713333558045923,2013-06-22,2013-06-22,0.0992063492063492,0.041666666666666664,0.047619047619047616,0.047619047619047616,0.057539682539682536,0.0,0.031746031746031744,0.24404761904761904
0.9201,0.4613,2013-06-23,2013-06-23,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0,1218626490.0,2.4154243124413486,2013-06-23,2013-06-23,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385
0.802,-0.1180999999999999,2013-06-24,2013-06-24,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0,1163935725.67,7.282626294694533,2013-06-24,2013-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,
-0.34,-1.142,2013-06-25,2013-06-25,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0,1178086140.0,5.405404384715124,2013-06-25,2013-06-25,0.05555555555555556,0.03333333333333333,0.05555555555555556,0.03333333333333333,0.02222222222222222,0.03333333333333333,0.0,0.2222222222222222
0.4019,0.7419,2013-06-26,2013-06-26,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0,1179105200.0,2.6237436775193004,2013-06-26,2013-06-26,0.07796451914098973,0.05010893246187363,0.16422629657923776,0.016636957813428402,0.02894491129785247,0.04357298474945534,0.10165379283026342,0.17118665648077414
0.4098,0.0079,2013-06-27,2013-06-27,104.0,101.0999984741211,104.0,101.43699645996094,0.0,1150468022.9,2.868448634666626,2013-06-27,2013-06-27,0.04365079365079365,0.012345679012345678,0.1358024691358025,0.012345679012345678,0.04365079365079365,0.015873015873015872,0.040123456790123455,0.25396825396825395
0.6355,0.2256999999999999,2013-06-28,2013-06-28,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0,1073887456.97,10.184873566291811,2013-06-28,2013-06-28,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2
0.2263,-0.4091999999999999,2013-06-29,2013-06-29,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0,1078198523.95,7.516126735236039,2013-06-29,2013-06-29,0.025641025641025644,0.0,0.21794871794871795,0.025641025641025644,0.025641025641025644,0.0,0.05128205128205129,0.15384615384615385
0.5994,0.3731,2013-06-30,2013-06-30,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0,1096957771.35,4.139149248516471,2013-06-30,2013-06-30,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,
0.4545,-0.1449,2013-07-01,2013-07-01,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0,1000065296.25,13.172731288878133,2013-07-01,2013-07-01,0.0,0.025,0.09166666666666666,0.0,0.025,0.0,0.05833333333333333,0.125
-0.4334,-0.8879,2013-07-02,2013-07-02,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0,1024082227.85,5.473661065703707,2013-07-02,2013-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.43245,0.86585,2013-07-03,2013-07-03,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0,881233115.5,18.18932710183672,2013-07-03,2013-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-0.3612,-0.79365,2013-07-04,2013-07-04,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0,915618608.9,15.42361577351888,2013-07-04,2013-07-04,0.05,0.1,0.2,0.05,0.05,0.0,0.1,0.1
-0.068425,0.292775,2013-07-05,2013-07-05,80.0,65.5260009765625,79.98999786376953,68.43099975585938,0.0,778411178.875,22.088939974552385,2013-07-05,2013-07-05,,,,,,,,
0.22435,0.292775,2013-07-06,2013-07-06,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0,799741618.54,12.24184427197684,2013-07-06,2013-07-06,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,
0.4588,0.23445,2013-07-07,2013-07-07,74.56109619140625,66.62000274658203,68.7490005493164,74.56109619140625,0.0,848838978.923,11.919983664713431,2013-07-07,2013-07-07,0.0,0.05555555555555555,0.3611111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.20833333333333331
0.0258,-0.433,2013-07-08,2013-07-08,80.0,72.5999984741211,76.5,76.51599884033203,0.0,871457940.1,10.192839781555508,2013-07-08,2013-07-08,0.06881584492203961,0.0660661609776654,0.16055625790139064,0.06681415929203541,0.0744732406236831,0.05892330383480826,0.05632111251580279,0.12068584070796462
0.1007,0.0749,2013-07-09,2013-07-09,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0,873841849.25,7.970224319148571,2013-07-09,2013-07-09,0.10051282051282051,0.0925128205128205,0.08205128205128205,0.04358974358974359,0.10051282051282051,0.015384615384615385,0.05158974358974359,0.12495726495726496
0.5859,0.4851999999999999,2013-07-10,2013-07-10,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0,988957719.0,14.173232919016476,2013-07-10,2013-07-10,0.0,0.0,0.25,0.0,0.0,0.0,0.0,
0.2732,-0.3127,2013-07-11,2013-07-11,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0,1014650062.5,6.112014669114987,2013-07-11,2013-07-11,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.07692307692307693,
0.3182,0.0449999999999999,2013-07-12,2013-07-12,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0,1067634684.43,17.95930355014419,2013-07-12,2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.492025,0.173825,2013-07-13,2013-07-13,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0,1119796119.51,11.568865259477397,2013-07-13,2013-07-13,,,,,,,,
0.66585,0.173825,2013-07-14,2013-07-14,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0,1080917760.48,6.289033275366601,2013-07-14,2013-07-14,0.10119047619047619,0.025,0.06785714285714287,0.0,0.04285714285714286,0.0,0.03571428571428571,0.23809523809523808
0.2003,-0.46555,2013-07-15,2013-07-15,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0,1123658943.86,9.440447704765786,2013-07-15,2013-07-15,0.1875,0.125,0.0,0.0625,0.125,0.0,0.0625,0.1875
0.6651,0.4648,2013-07-16,2013-07-16,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0,1113217032.45,3.8700161377972497,2013-07-16,2013-07-16,0.09722222222222221,0.09722222222222221,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.2857142857142857
0.48055,-0.18455,2013-07-17,2013-07-17,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0,1125658000.0,3.9405291157224,2013-07-17,2013-07-17,,,,,,,,
0.296,-0.18455,2013-07-18,2013-07-18,98.8000030517578,86.19999694824219,98.5,90.58000183105467,0.0,1035512824.5,14.617176971689618,2013-07-18,2013-07-18,0.0,0.03333333333333333,0.19999999999999998,0.0,0.0,0.0,0.06666666666666667,0.35
0.4576,0.1616,2013-07-19,2013-07-19,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894533,0.0,1054083771.0,8.428360422317386,2013-07-19,2013-07-19,0.08333333333333333,0.08333333333333333,0.19444444444444442,0.0,0.0,0.0,0.05555555555555555,0.6666666666666666
0.1779,-0.2797,2013-07-20,2013-07-20,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0,1022707664.6,4.289064931695243,2013-07-20,2013-07-20,0.0625,0.20833333333333331,0.125,0.041666666666666664,0.0625,0.0,0.041666666666666664,0.16666666666666666
0.6124,0.4345,2013-07-21,2013-07-21,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0,1038798980.07,4.488632895729775,2013-07-21,2013-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1775,-0.4349,2013-07-22,2013-07-22,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0,1048939080.5,2.1344337794797443,2013-07-22,2013-07-22,0.05397727272727273,0.08338903743315508,0.15365047534165183,0.07991681521093286,0.0686831550802139,0.0,0.07991681521093286,0.17456427015250545
0.32745,0.14995,2013-07-23,2013-07-23,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,5.6979251128271695,2013-07-23,2013-07-23,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.16666666666666666
0.4404,0.11295,2013-07-24,2013-07-24,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,3.2150514664188354,2013-07-24,2013-07-24,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.0
-0.3412,-0.7816000000000001,2013-07-25,2013-07-25,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,3.690700726195236,2013-07-25,2013-07-25,0.05714285714285714,0.05714285714285714,0.04,0.0,0.02857142857142857,0.0,0.0,0.8
0.5264,0.8675999999999999,2013-07-26,2013-07-26,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,1.530313491821289,2013-07-26,2013-07-26,0.33035714285714285,0.017857142857142856,0.03571428571428571,0.0,0.03571428571428571,0.0,0.017857142857142856,0.07142857142857142
0.91705,0.39065,2013-07-27,2013-07-27,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,4.29570187804521,2013-07-27,2013-07-27,0.013157894736842105,0.03489702517162471,0.11127002288329518,0.02831807780320366,0.006578947368421052,0.006578947368421052,0.02831807780320366,0.43392448512585813
0.4767,-0.44035,2013-07-28,2013-07-28,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,6.996812211706284,2013-07-28,2013-07-28,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
-0.6133,-1.09,2013-07-29,2013-07-29,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0,1161619140.0,4.1084740172839584,2013-07-29,2013-07-29,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.23076923076923078,0.0,0.038461538461538464,0.07692307692307693
0.2845999999999999,0.8978999999999999,2013-07-30,2013-07-30,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,7.484817907533578,2013-07-30,2013-07-30,0.10165118679050567,0.12125902992776058,0.11145510835913312,0.09184726522187822,0.029411764705882353,0.029411764705882353,0.09184726522187822,0.11145510835913312
0.5098499999999999,0.2252499999999999,2013-07-31,2013-07-31,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,7.185218246004502,2013-07-31,2013-07-31,,,,,,,,
0.7351,0.22525,2013-08-01,2013-08-01,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,4.843170473278566,2013-08-01,2013-08-01,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2
0.6942999999999999,-0.0408,2013-08-02,2013-08-02,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,6.707770462797642,2013-08-02,2013-08-02,,,,,,,,
0.6535,-0.0407999999999999,2013-08-03,2013-08-03,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,3.703848864356946,2013-08-03,2013-08-03,,,,,,,,
0.6127,-0.0407999999999999,2013-08-04,2013-08-04,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,2.3444010144619107,2013-08-04,2013-08-04,,,,,,,,
0.5719,-0.0408,2013-08-05,2013-08-05,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,2.638092041015625,2013-08-05,2013-08-05,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
0.3749,-0.1969999999999999,2013-08-06,2013-08-06,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,1.728928059110263,2013-08-06,2013-08-06,,,,,,,,
0.1779,-0.197,2013-08-07,2013-08-07,106.75,106.75,106.75,106.75,0.0,1229098150.0,0.0,2013-08-07,2013-08-07,0.04818181818181818,0.046363636363636364,0.18424242424242424,0.01818181818181818,0.038181818181818185,0.0,0.03636363636363636,0.09090909090909091
0.33525,0.15735,2013-08-08,2013-08-08,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,5.421684522960537,2013-08-08,2013-08-08,,,,,,,,
