Date,Close,Volume,Volatility,Marketcap,Compound Sentiment Score
2016-08-02,547.4650268554688,330932992.0,15.341393639976033,8644864334.94,0.7665666666666667
2016-08-03,566.35498046875,207982000.0,5.874464903942496,8944279139.34,
2016-08-04,578.2890014648438,125292000.0,2.42480600753639,9133817994.68,0.4588
2016-08-05,575.0430297851562,66127900.0,1.4560128756123119,9083715053.11,0.2537
2016-08-06,587.7780151367188,80797296.0,3.3236229097402195,9286055404.13,
2016-08-07,592.6900024414062,82398400.0,1.822891991205269,9364710626.88,
2016-08-08,591.0540161132812,61194100.0,0.8412629448022649,9339910962.91,-0.2693
2016-08-09,587.801025390625,92228096.0,1.0769577118807787,9289374234.8,
2016-08-10,592.10302734375,102905000.0,2.3215741854307366,9358441335.08,
2016-08-11,589.1199951171875,74514400.0,1.4295894113451708,9312340020.48,0.45374
2016-08-12,587.5590209960938,69218000.0,1.0446872864319348,9288722581.24,
2016-08-13,585.5880126953125,43563000.0,0.8196846174199962,9258715471.54,
2016-08-14,570.4730224609375,60851100.0,3.6978952105243366,9020848474.94,0.7096
2016-08-15,567.239990234375,57262300.0,1.835811915834681,8970719083.2,0.2831
2016-08-16,577.4390258789062,58405200.0,2.6507055678063987,9132941526.43,-0.5719
2016-08-17,573.2160034179688,54443000.0,1.6561940008602578,9066995409.02,0.4404
2016-08-18,574.3179931640625,59896600.0,0.7606856229065498,9085487924.62,
2016-08-19,575.6300048828125,50631600.0,0.7063908638711788,9107313927.36,0.7269
2016-08-20,581.697021484375,45301400.0,1.279161315305739,9204384754.4,0.9671
2016-08-21,581.3079833984375,38299400.0,0.6790555139690638,9199366516.7,0.5850000000000001
2016-08-22,586.7529907226562,72844000.0,1.352753212315815,9286647693.55,0.53135
2016-08-23,583.4149780273438,85349200.0,1.347931384792745,9234845697.42,0.9578
2016-08-24,580.1820068359375,56328200.0,0.6441345702850338,9184728960.5,0.605
2016-08-25,577.760986328125,136130000.0,0.9186891205169695,9147297035.52,0.9222
2016-08-26,579.6510009765625,48856800.0,0.6526761935284477,9178145243.32,
2016-08-27,569.947021484375,59698300.0,1.972278234354475,9025464112.14,-0.0414
2016-08-28,573.9119873046875,86301600.0,0.7543852883138252,9089312934.82,0.7992
2016-08-29,574.1069946289062,110398000.0,0.4905248183441467,9093420855.11,0.6124
2016-08-30,577.5029907226562,70342400.0,0.739048491412762,9148340523.6,-0.2755
2016-08-31,575.4719848632812,75840896.0,0.735475074828024,9117106216.7,0.0908249999999999
2016-09-01,572.302978515625,76923400.0,0.7864354560515492,9067854883.5,0.8410500000000001
2016-09-02,575.5369873046875,79910800.0,0.8465203839922876,9120159588.88,0.4636
2016-09-03,598.2119750976562,159014000.0,4.432314684412058,9480380026.32,0.7695
2016-09-04,608.6339721679688,97942896.0,2.511351646088389,9646846465.46,-0.2732
2016-09-05,606.5900268554688,82446800.0,1.1312708564889111,9615468144.84,-0.1177333333333332
2016-09-06,610.4359741210938,78529104.0,0.9484546356592839,9677437247.52,0.9603
2016-09-07,614.5440063476562,75032400.0,0.9912659905433135,9743676239.81,0.3871
2016-09-08,626.3159790039062,86713000.0,2.4315665760518317,9931412643.55,0.6719
2016-09-09,622.8610229492188,64550200.0,1.0587471115305664,9877681031.6,0.7667666666666667
2016-09-10,623.5089721679688,45016800.0,0.4338002533999129,9889124589.92,0.4030749999999999
2016-09-11,606.718994140625,73610800.0,4.71469270807394,9624021892.48,0.8521333333333333
2016-09-12,608.2429809570312,72812304.0,0.5034552690206142,9649385919.48,0.7112499999999999
2016-09-13,609.2410278320312,86920600.0,0.7032179358134504,9666424847.94,
2016-09-14,610.6840209960938,47877700.0,0.582181979093695,9690463177.01,0.521
2016-09-15,607.155029296875,59464600.0,0.6474407768364479,9635571707.58,-0.1040249999999999
2016-09-16,606.9730224609375,64963400.0,0.41632690343360546,9633710359.34,-0.0075333333333333
2016-09-17,605.9840087890625,37140300.0,0.4408466530972927,9619198525.06,0.4927
2016-09-18,609.8740234375,48679400.0,0.7100700207377438,9682008336.58,
2016-09-19,609.2269897460938,54796400.0,0.4376325018844267,9672709263.54,
2016-09-20,608.31201171875,72710896.0,0.2610523052358245,9659269452.1,0.3245875
2016-09-21,597.1489868164062,82776200.0,1.2930419472726833,9483211004.99,0.0616333333333333
2016-09-22,596.2979736328125,67085300.0,0.3814050964983456,9470698214.62,0.2757666666666666
2016-09-23,602.8419799804688,51067000.0,1.245246819141353,9575631548.62,0.13624
2016-09-24,602.625,35359500.0,0.42107055978337177,9573385117.5,0.154
2016-09-25,600.8259887695312,33977800.0,0.6119585799027343,9546132575.45,0.8834
2016-09-26,608.0430297851562,59153800.0,1.2982459136826134,9661922446.43,-0.8887
2016-09-27,606.166015625,49422400.0,0.6849746881560211,9633311305.2,0.49945
2016-09-28,604.72802734375,48722600.0,0.327986980663305,9611532318.53,0.3011
2016-09-29,605.6929931640625,55658600.0,0.326685725183984,9627902106.24,-0.34
2016-09-30,609.7349853515625,56122400.0,0.9257684908958268,9693198750.06,-0.67435
2016-10-01,613.9829711914062,56357000.0,0.8702624827167849,9761887632.24,0.8121666666666667
2016-10-02,610.8920288085938,39249800.0,0.7090578364465818,9713776587.02,0.5779833333333333
2016-10-03,612.1329956054688,46798300.0,0.34613133073943964,9734618878.27,0.51125
2016-10-04,610.2039794921875,49801600.0,0.4224939974187098,9705099354.72,0.4404
2016-10-05,612.510986328125,68077504.0,0.6884685719263133,9743018923.52,0.37985
2016-10-06,613.02099609375,56812100.0,0.3843163935466947,9752315688.94,
2016-10-07,617.1209716796875,64071400.0,0.9955532056573799,9818599994.17,0.4931
2016-10-08,619.1079711914062,42345900.0,0.4062577394961598,9851461945.58,0.7399
2016-10-09,616.7520141601562,39243400.0,0.4202033776032817,9815156617.54,
2016-10-10,618.9940185546875,67481104.0,0.831060764842946,9851764897.39,
2016-10-11,641.072021484375,103590000.0,3.812452237646524,10204214838.5,0.4914333333333333
2016-10-12,636.1920166015625,92370200.0,0.8446923990064543,10127644783.5,0.51
2016-10-13,636.7860107421875,61620700.0,0.5990303061758511,10138078870.2,0.6884
2016-10-14,640.3779907226562,58144600.0,0.6714166177768746,10196303437.0,0.5194
2016-10-15,638.64599609375,39035400.0,0.7392608904071417,10169814231.5,-0.5815
2016-10-16,641.6309814453125,40298100.0,0.6256069831216897,10218348387.5,0.4141999999999999
2016-10-17,639.1929931640625,58063600.0,0.5738516063152633,10180488273.5,0.3957111111111111
2016-10-18,637.9600219726562,65546700.0,0.745295800697072,10162029114.2,0.2070285714285714
2016-10-19,630.52001953125,69381696.0,1.7294264514865592,10044471117.1,
2016-10-20,630.8569946289062,56957300.0,0.582403504233158,10050854098.8,0.5859
2016-10-21,632.8280029296875,55951000.0,0.5390925832914784,10083501602.5,-0.50525
2016-10-22,657.2940063476562,78556496.0,4.005221912976991,10474463658.4,0.19095
2016-10-23,657.0709838867188,54474600.0,1.1076918826262911,10472100601.9,0.9963
2016-10-24,653.760986328125,62218200.0,0.7136192686274635,10420469171.9,0.0105999999999999
2016-10-25,657.5880126953125,90378800.0,1.6408208707447525,10482565592.0,0.7717
2016-10-26,678.3040161132812,88877104.0,3.352712048819366,10813913071.1,0.7678
2016-10-27,688.31298828125,96105296.0,1.5565477634499645,10974828654.5,
2016-10-28,689.6510009765625,81145504.0,0.9182010311071779,10997420361.8,
2016-10-29,714.47900390625,134760992.0,4.398215714183112,11394596829.5,0.5693666666666667
2016-10-30,701.864013671875,100665000.0,2.533185827136268,11194834675.9,
2016-10-31,700.9719848632812,97064400.0,2.54553312864802,11181852070.1,-0.1662666666666666
2016-11-01,729.7930297851562,130527000.0,5.006872946438012,11642863554.0,-0.631
2016-11-02,740.8289794921875,84865200.0,2.558317446792834,11820110420.6,0.8312666666666667
2016-11-03,688.7000122070312,172808000.0,9.970715264675038,10989660279.6,-0.6126
2016-11-04,703.2349853515625,99907696.0,3.116709151423079,11222575747.5,0.8658
2016-11-05,703.4180297851562,53752300.0,1.4003797841731402,11226736982.4,0.9751
2016-11-06,711.52197265625,59902200.0,2.101034664384726,11357385316.2,
2016-11-07,703.1309814453125,65047100.0,1.547786990228051,11224670783.0,0.6627333333333333
2016-11-08,709.8480224609375,79660800.0,1.5087038030552422,11333339468.1,
2016-11-09,723.2730102539062,132429000.0,4.436295819434953,11548965778.8,0.31635
2016-11-10,715.5339965820312,68807800.0,1.660266733262018,11426817525.6,0.03725
2016-11-11,716.4110107421875,63119700.0,0.5470276404918867,11442241390.2,
2016-11-12,705.0540161132812,64622500.0,1.8625547891188394,11262273136.1,0.7845
2016-11-13,702.031005859375,80318096.0,2.6104503084947663,11215181107.4,
2016-11-14,705.02099609375,62993000.0,0.9253985860728049,11271073434.1,0.2947499999999999
2016-11-15,711.6190185546875,72038496.0,1.4828584731431815,11377924616.2,0.9635
2016-11-16,744.197998046875,141294000.0,5.440601813135093,11900441938.5,0.5135000000000001
2016-11-17,740.9769897460938,108579000.0,2.1817164993362574,11850398479.4,0.3586666666666667
2016-11-18,751.5850219726562,87363104.0,2.1702023472472844,12021432968.4,0.2296666666666666
2016-11-19,751.6160278320312,110608000.0,1.5809995403098722,12023262924.8,0.7096
2016-11-20,731.0260009765625,154116000.0,5.228264645287506,11695081877.5,
2016-11-21,739.2479858398438,60802400.0,1.534814711334821,11827902946.2,0.2153499999999999
2016-11-22,751.3469848632812,129906000.0,2.3547022861365856,12022735371.5,0.743
2016-11-23,744.593994140625,76543800.0,1.8034315527709794,11916054234.5,0.6369
2016-11-24,740.2890014648438,85919296.0,1.8189723320158102,11848658575.0,-0.4019
2016-11-25,741.6489868164062,67807600.0,0.9608044974138674,11871816578.9,0.22685
2016-11-26,735.3820190429688,54962700.0,1.7254054148106903,11772895898.9,0.9172
2016-11-27,732.0349731445312,52601800.0,1.0850972404047154,11720648986.8,
2016-11-28,735.81298828125,61888600.0,0.7538693800809232,11782628755.0,0.4314166666666667
2016-11-29,735.60400390625,68511104.0,0.3964265935688489,11780661279.8,0.8271
2016-11-30,745.6909790039062,84070800.0,1.5842123736401148,11943536630.3,0.7217
2016-12-01,756.7739868164062,80461904.0,1.6391755428071395,12122431239.0,0.5574
2016-12-02,777.9439697265625,127605000.0,3.1352643253493886,12462935160.4,
2016-12-03,771.155029296875,69547296.0,1.7509135650515053,12355811708.6,
2016-12-04,773.8720092773438,60557900.0,0.7434637342031138,12400766376.1,0.8812000000000001
2016-12-05,758.7000122070312,106363000.0,2.8940572419797035,12159115875.0,
2016-12-06,764.2239990234375,116218000.0,0.909695123462014,12249086970.7,
2016-12-07,768.1320190429688,96426096.0,1.5522250457592959,12313376413.9,0.0721666666666666
2016-12-08,770.8099975585938,80111904.0,1.1426411710842848,12357837892.8,-0.0171
2016-12-09,772.7940063476562,68705296.0,0.6339290252942741,12390863076.9,
2016-12-10,774.6500244140625,53843100.0,0.5410729556151659,12421967469.5,0.65886
2016-12-11,769.7310180664062,57313400.0,1.226265917414842,12344888048.2,0.8222666666666667
2016-12-12,780.0869750976562,76571000.0,1.543039242379027,12512497969.1,0.8969
2016-12-13,780.5560302734375,81645600.0,1.3494293051639443,12521776921.5,0.2732
2016-12-14,781.4810180664062,75979000.0,0.6687366875318693,12534369129.2,0.538725
2016-12-15,778.0880126953125,81580096.0,0.4670848874579904,12484761984.5,0.1176666666666666
2016-12-16,784.906982421875,83608200.0,0.7791088444062423,12595490538.6,-0.2063
2016-12-17,790.8289794921875,78989800.0,0.9740487986355618,12691945028.0,-0.296
2016-12-18,790.530029296875,60524400.0,0.851621460058378,12688510067.6,-0.1233499999999999
2016-12-19,792.7139892578125,74886400.0,0.4164155778040303,12725090633.3,
2016-12-20,800.8759765625,99629296.0,1.2432094758382766,12857473133.5,0.8818333333333334
2016-12-21,834.281005859375,155576000.0,4.362741699683267,13395445163.3,0.8712666666666666
2016-12-22,864.5399780273438,200027008.0,4.99107428810341,13882988216.0,0.0203111111111111
2016-12-23,921.9840087890624,275564000.0,6.989893602453273,14807189351.8,0.9829
2016-12-24,898.822021484375,137727008.0,4.190738379143012,14436754926.6,0.4436
2016-12-25,896.1829833984375,143664992.0,4.3166662597297725,14396194093.7,-0.9153
2016-12-26,907.6099853515624,123771000.0,1.8158152382986146,14581389977.0,0.6725333333333333
2016-12-27,933.197998046875,167308000.0,3.9582826256669286,14994286713.1,
2016-12-28,975.9210205078124,236630000.0,4.395449780171676,15682769404.8,-0.105875
2016-12-29,973.4970092773438,199320000.0,2.6080569862590437,15645617392.3,-0.1053333333333333
2016-12-30,961.2379760742188,187474000.0,4.033016059226821,15450507054.9,0.7879
2016-12-31,963.7429809570312,99135104.0,1.7426446638313116,15492554222.2,0.0777749999999999
2017-01-01,998.3250122070312,147775008.0,4.629299045464396,16050407460.5,0.3419333333333333
2017-01-02,1021.75,222184992.0,3.4802766888798056,16429024775.0,0.2487166666666666
2017-01-03,1043.8399658203125,185168000.0,2.2004679919707826,16786368910.1,0.2118
2017-01-04,1154.72998046875,344945984.0,11.013023443366867,18571869009.0,0.7379000000000001
2017-01-05,1013.3800048828124,510199008.0,30.830156489503548,16300254795.1,-0.0920333333333333
2017-01-06,902.2009887695312,351876000.0,18.42493353029697,14513695758.4,0.2307
2017-01-07,908.5850219726562,279550016.0,10.324615274930036,14618030536.4,-0.2647
2017-01-08,911.198974609375,158715008.0,6.2524696134360305,14661966429.1,
2017-01-09,902.8280029296876,141876992.0,3.8507271506049565,14528815565.3,0.2120333333333333
2017-01-10,907.6790161132812,115808000.0,1.5329709806978502,14608685049.4,0.73335
2017-01-11,777.7570190429688,310928992.0,20.541448596807175,12519135995.7,0.8928333333333334
2017-01-12,804.833984375,222326000.0,9.327083339726865,12956730411.3,0.2105555555555555
2017-01-13,823.9840087890625,168968000.0,6.2817689704558894,13266554392.0,0.5049
2017-01-14,818.4119873046875,93063296.0,2.78526203229607,13178601991.8,0.4377
2017-01-15,821.7979736328125,71013600.0,1.2838489157369404,13234840657.1,0.1080666666666667
2017-01-16,831.5339965820312,82755200.0,1.7383319989404227,13393372619.5,0.755525
2017-01-17,907.93798828125,155095008.0,9.601027405562924,14625779851.2,0.4629666666666667
2017-01-18,886.6179809570312,225676992.0,6.896741272664164,14284036612.6,0.5118
2017-01-19,899.072998046875,105625000.0,2.2927885814570703,14486616700.1,0.4002
2017-01-20,895.0260009765625,86728400.0,1.396832352112014,14423545370.8,0.50925
2017-01-21,921.7890014648438,111158000.0,3.554526869925224,14856911162.8,0.8779
2017-01-22,924.6729736328124,116573000.0,4.452161337017246,14905439337.4,0.6756666666666667
2017-01-23,921.0120239257812,73588600.0,1.2575038274388626,14848013908.9,0.9773
2017-01-24,892.68701171875,111349000.0,3.570492914324942,14393026385.0,0.41985
2017-01-25,901.5419921875,120831000.0,1.2969800265582432,14537488261.3,0.775
2017-01-26,917.5859985351562,131958000.0,1.8955370024079095,14797955301.3,0.4215
2017-01-27,919.75,125594000.0,0.8054863037338927,14834831700.0,0.397675
2017-01-28,921.5900268554688,68979600.0,0.44574773909515136,14866260449.0,0.5253
2017-01-29,919.4959716796876,60851700.0,0.46456277809603763,14834377926.4,0.283
2017-01-30,920.3820190429688,78227296.0,0.38869773513668127,14850351605.0,0.8176
2017-01-31,970.4030151367188,164582000.0,5.544220581467602,15659186515.2,0.58175
2017-02-01,989.0230102539062,150110000.0,1.892573844973639,15962015276.0,0.00675
2017-02-02,1011.7999877929688,145820992.0,3.0816073878274834,16331615570.0,0.453625
2017-02-03,1029.9100341796875,201278000.0,2.4861485181372354,16625849488.9,-0.0494333333333333
2017-02-04,1042.9000244140625,155064000.0,3.028099224037737,16837411920.0,0.3215857142857143
2017-02-05,1027.3399658203125,114208000.0,2.0794829530563432,16588240156.6,0.5093
2017-02-06,1038.1500244140625,111762000.0,1.6028614146530673,16764422010.3,-0.4094
2017-02-07,1061.3499755859375,146007008.0,2.094914026537565,17141080573.7,0.71505
2017-02-08,1063.0699462890625,201855008.0,3.9981089802494796,17170799127.1,0.3636
2017-02-09,994.3829956054688,407220000.0,14.228441876956039,16063448931.6,-0.1847249999999999
2017-02-10,988.6740112304688,190452000.0,5.515427045466048,15973053724.9,0.34895
2017-02-11,1004.4500122070312,102261000.0,2.692221490736298,16229677098.8,0.8074666666666667
2017-02-12,999.1810302734376,67530000.0,0.7863199889013859,16146290349.0,-0.296
2017-02-13,990.6420288085938,100607000.0,2.6739659393263135,16010322102.8,
2017-02-14,1004.5499877929688,137946000.0,2.538239974023565,16237219721.2,0.7798333333333334
2017-02-15,1007.47998046875,89759400.0,0.7248556921811833,16286329281.8,0.0173666666666666
2017-02-16,1027.43994140625,122277000.0,2.5524706078463106,16610905026.0,0.9409
2017-02-17,1046.2099609375,136474000.0,2.6841805022897405,16916338976.0,0.6758500000000001
2017-02-18,1054.4200439453125,99073504.0,1.350578357913117,17051064833.5,
2017-02-19,1047.8699951171875,77423296.0,1.2794067962373525,16946913345.7,-0.6617500000000001
2017-02-20,1079.97998046875,109478000.0,3.724721463254806,17468244508.0,0.6845000000000001
2017-02-21,1115.300048828125,186868992.0,3.7439707574439103,18041455272.5,-0.6654
2017-02-22,1117.43994140625,136100000.0,2.2570500857059894,18077985665.3,0.5719
2017-02-23,1166.719970703125,189454000.0,5.3412867306016,18877442096.0,0.7716333333333334
2017-02-24,1173.6800537109375,330759008.0,6.045271570759718,18992415818.2,-0.2134333333333333
2017-02-25,1143.8399658203125,139960992.0,4.469185329158056,18511906560.0,0.3975666666666666
2017-02-26,1165.199951171875,116486000.0,3.2976483048513394,18860247630.0,0.765
2017-02-27,1179.969970703125,131570000.0,1.5987876281070414,19101427518.1,0.1337833333333333
2017-02-28,1179.969970703125,184956000.0,1.8287838314070797,19103684800.8,-0.106575
2017-03-01,1222.5,229056992.0,3.6289246090136404,19794459607.5,-0.11862
2017-03-02,1251.010009765625,368275008.0,3.826031979766947,20258543187.5,0.4959625
2017-03-03,1274.989990234375,315739008.0,2.366663621521214,20649259918.8,0.03745
2017-03-04,1255.1500244140625,183270000.0,3.973150503485101,20329978337.5,0.1772499999999999
2017-03-05,1267.1199951171875,134127000.0,2.3609501223996245,20526235270.0,0.07887
2017-03-06,1272.8299560546875,153656992.0,0.9014727687923949,20620991547.0,0.15582
2017-03-07,1223.5400390625,291256000.0,5.872343719509019,19824773912.0,0.03521875
2017-03-08,1150.0,332603008.0,7.323538546386306,18635275050.0,0.00916
2017-03-09,1188.489990234375,212283008.0,4.9271383885002775,19261188310.1,0.0238199999999999
2017-03-10,1116.719970703125,563795968.0,17.93640944099559,18100188612.0,0.2739
2017-03-11,1175.8299560546875,283320000.0,6.943350786061685,19060468861.8,0.7356250000000001
2017-03-12,1221.3800048828125,227176000.0,4.391845541836054,19801195767.0,0.6594333333333334
2017-03-13,1231.9200439453125,380276992.0,1.6712788781443364,19974334865.0,0.4937277777777779
2017-03-14,1240.0,245306000.0,1.9734327666278206,20107761880.0,0.4309285714285714
2017-03-15,1249.6099853515625,297804992.0,0.9566433032113328,20265831337.2,0.21082
2017-03-16,1187.81005859375,638568000.0,9.157964356365168,19265847025.0,0.5447
2017-03-17,1100.22998046875,706598976.0,7.329237049685506,17847435956.5,-0.0674666666666666
2017-03-18,973.8179931640624,621302016.0,16.333117062730796,15798760668.4,0.342175
2017-03-19,1036.739990234375,406648000.0,9.540001389761656,16821676707.0,0.765476923076923
2017-03-20,1054.22998046875,286529984.0,2.541765464823421,17107266418.3,0.748575
2017-03-21,1120.5400390625,337391008.0,6.355183945791971,18185299687.0,0.0706285714285714
2017-03-22,1049.1400146484375,380840992.0,10.494867940111515,17028630158.2,0.7247176470588235
2017-03-23,1038.5899658203125,248540000.0,2.826232546110183,16859314109.3,0.2068875
2017-03-24,937.52001953125,491038016.0,11.356675148435306,15220718764.2,0.7049210526315788
2017-03-25,972.7789916992188,435803008.0,7.972439548915032,15794781101.6,0.5281333333333332
2017-03-26,966.7249755859376,303668000.0,5.635594036172465,15698465530.7,0.2525142857142857
2017-03-27,1045.77001953125,372535008.0,7.656094642720578,16983801540.8,0.32835
2017-03-28,1047.1500244140625,326332000.0,3.592387557719508,17008241725.8,0.14125
2017-03-29,1039.969970703125,298457984.0,3.8636452938679335,16893415155.9,0.4324285714285714
2017-03-30,1026.4300537109375,352968992.0,2.8675406518598385,16675587066.0,0.3332
2017-03-31,1071.7900390625,447287008.0,4.702722337723024,17414322807.7,0.4477699999999999
2017-04-01,1080.5,289633984.0,2.8866548426110987,17557597716.0,0.3727
2017-04-02,1102.1700439453125,514187008.0,2.9885179327420865,17911915755.0,0.6540250000000001
2017-04-03,1143.81005859375,580444032.0,4.423595015409448,18591158322.7,0.3849777777777777
2017-04-04,1133.25,436310016.0,3.2056474894599805,18421262062.5,0.7158
2017-04-05,1124.780029296875,414784000.0,1.9270279036490434,18285857774.5,0.1620916666666666
2017-04-06,1182.6800537109375,511222016.0,5.556882002065353,19229356147.2,0.6425333333333335
2017-04-07,1176.9000244140625,317022016.0,1.9933075850971371,19137747435.0,0.7282666666666667
2017-04-08,1175.949951171875,209312000.0,1.9267512997625438,19124327856.2,0.1756294117647058
2017-04-09,1187.8699951171875,242343008.0,2.1632256329950894,19320511927.2,0.5798714285714286
2017-04-10,1187.1300048828125,215883008.0,0.9584005956911782,19310642460.1,0.3155333333333333
2017-04-11,1205.010009765625,216182000.0,1.7356362344454048,19604036562.8,0.3416133333333332
2017-04-12,1200.3699951171875,288702016.0,0.8673422238469795,19530680103.5,0.6357727272727273
2017-04-13,1169.280029296875,351968992.0,4.276060647131869,19026699552.0,0.1952785714285714
2017-04-14,1167.5400390625,254827008.0,2.6737606567729713,19000400017.5,0.2303833333333333
2017-04-15,1172.52001953125,203559008.0,1.9777537284593507,19083656460.2,0.31625
2017-04-16,1182.93994140625,183231008.0,1.2459373136910694,19255408765.8,0.4877333333333333
2017-04-17,1193.9100341796875,253206000.0,1.8974118054632412,19436033389.9,0.5292083333333334
2017-04-18,1211.6700439453125,270524000.0,1.993677707466457,19727334977.0,0.5743333333333333
2017-04-19,1210.2900390625,288060992.0,0.8655071938201065,19707045564.5,0.7087900000000001
2017-04-20,1229.0799560546875,315108000.0,2.6795544531201467,20015137622.0,0.2977875
2017-04-21,1222.050048828125,272167008.0,1.6765837827936663,19903192286.2,0.6940666666666667
2017-04-22,1231.7099609375,249320000.0,2.241684820257731,20062753908.3,0.100925
2017-04-23,1207.2099609375,258951008.0,2.3472939798488768,19665994144.5,0.7489
2017-04-24,1250.1500244140625,235806000.0,3.4150886102928277,20367443800.0,0.2960272727272727
2017-04-25,1265.489990234375,242556000.0,1.4088326731286709,20619704236.5,0.2573375
2017-04-26,1281.0799560546875,329631008.0,2.282898826758481,20876159410.0,0.70782
2017-04-27,1317.72998046875,449196992.0,2.996948480480469,21475836448.0,0.4013400000000001
2017-04-28,1316.47998046875,527488992.0,3.0107503521976517,21457669552.0,0.5075200000000001
2017-04-29,1321.7900390625,422705984.0,0.9116407714725919,21547126640.2,0.37587
2017-04-30,1347.8900146484375,413115008.0,2.508897053192008,21975104908.9,0.5890437500000001
2017-05-01,1421.5999755859375,713624000.0,6.379877945988484,23179524919.2,0.2269909090909091
2017-05-02,1452.8199462890625,477337984.0,4.111781916737401,23691443737.8,0.5363166666666666
2017-05-03,1490.0899658203125,583795968.0,3.12817564213645,24301634925.3,0.2654538461538461
2017-05-04,1537.6700439453125,933548992.0,7.928388013800876,25080858486.5,0.4676099999999999
2017-05-05,1555.449951171875,946035968.0,5.732169778961895,25373374562.9,0.4879999999999999
2017-05-06,1578.800048828125,582529984.0,2.3533256938816858,25757608890.0,0.5253833333333333
2017-05-07,1596.7099609375,1080029952.0,2.369592803129613,26053077974.8,0.4588857142857143
2017-05-08,1723.3499755859375,1340320000.0,7.9171109486652975,28123369330.2,0.430073076923077
2017-05-09,1755.3599853515625,1167920000.0,6.8280567541943675,28649119972.3,-0.0051694444444444
2017-05-10,1787.1300048828125,915723008.0,4.033503973303163,29170965564.0,0.4324347826086956
2017-05-11,1848.5699462890625,799489984.0,6.755352480944299,30176934750.8,0.4837166666666666
2017-05-12,1724.239990234375,740984000.0,9.571372879365123,28150631936.0,0.277725
2017-05-13,1804.9100341796875,579635008.0,9.80631092915555,29471223857.4,0.4446086956521739
2017-05-14,1808.9100341796875,437196000.0,3.084511543196402,29540290793.7,0.4931666666666667
2017-05-15,1738.4300537109375,731529024.0,6.102286594514574,28392885375.4,0.4431541666666667
2017-05-16,1734.449951171875,959044992.0,5.893717317200699,28330874003.4,0.3964458333333333
2017-05-17,1839.0899658203125,1064729984.0,12.163114157272242,30043626195.3,0.2517157894736841
2017-05-18,1888.6500244140625,894321024.0,5.3875772286637185,30856574835.0,0.4532999999999999
2017-05-19,1987.7099609375,1157289984.0,6.0452331454172725,32479082014.5,0.3501058823529412
2017-05-20,2084.72998046875,961336000.0,5.560221886455179,34068630558.5,0.3546129032258064
